,Unnamed: 0,Temp,Humidity,Wind,Precipitation,Pressure
22472,481,20.39,0.9,4.53,rain,1016.33
22473,482,20.01,0.93,4.93,rain,1016.27
22474,483,20.01,0.92,4.14,rain,1016.2
22475,484,20.01,0.91,3.36,rain,1016.14
22476,485,20.01,0.9,2.58,rain,1016.07
22477,486,20.01,0.89,1.83,rain,1016.01
22478,487,19.9,0.87,2.0,rain,1015.96
22479,488,19.79,0.86,2.19,rain,1015.9
22480,489,19.68,0.84,2.37,rain,1015.85
22481,490,19.58,0.83,2.57,rain,1015.79
22482,491,19.47,0.84,2.88,rain,1015.77
22483,492,19.37,0.85,3.19,rain,1015.74
22484,493,19.26,0.86,3.5,rain,1015.71
22485,494,19.15,0.87,3.81,rain,1015.68
22486,495,19.26,0.88,3.58,rain,1015.68
22487,496,19.37,0.88,3.34,rain,1015.68
22488,497,19.47,0.88,3.11,rain,1015.69
22489,498,19.58,0.88,2.87,rain,1015.69
22490,499,19.58,0.87,2.97,rain,1015.73
22491,500,19.58,0.85,3.12,rain,1015.76
22492,501,19.58,0.84,3.33,rain,1015.8
22493,502,19.58,0.83,3.56,rain,1015.83
22494,503,19.6,0.83,3.7,rain,1015.89
22495,504,19.62,0.84,3.84,rain,1015.96
22496,505,19.64,0.84,3.97,rain,1016.02
22497,506,19.66,0.85,4.1,rain,1016.08
22498,507,19.53,0.85,3.56,rain,1016.14
22499,508,19.41,0.86,3.01,rain,1016.21
22500,509,19.28,0.87,2.47,rain,1016.28
22501,510,19.15,0.87,1.95,rain,1016.35
22502,511,19.28,0.87,2.21,rain,1016.41
22503,512,19.41,0.86,2.49,rain,1016.48
22504,513,19.53,0.85,2.79,rain,1016.54
22505,514,19.66,0.85,3.1,rain,1016.6
22506,515,19.43,0.86,2.82,rain,1016.64
22507,516,19.19,0.87,2.56,rain,1016.68
22508,517,18.96,0.88,2.32,rain,1016.72
22509,518,18.73,0.9,2.13,rain,1016.76
22510,519,18.62,0.89,1.85,rain,1016.76
22511,520,18.51,0.88,1.57,rain,1016.77
22512,521,18.41,0.87,1.3,rain,1016.78
22513,522,18.3,0.86,1.04,rain,1016.79
22514,523,18.26,0.89,1.46,rain,1016.76
22515,524,18.22,0.91,1.97,rain,1016.74
22516,525,18.19,0.93,2.53,rain,1016.71
22517,526,18.15,0.96,3.1,rain,1016.69
22518,527,17.94,0.95,2.63,rain,1016.64
22519,528,17.72,0.94,2.16,rain,1016.59
22520,529,17.51,0.93,1.71,rain,1016.54
22521,530,17.29,0.92,1.28,rain,1016.49
22522,531,17.54,0.91,1.34,rain,1016.44
22523,532,17.8,0.91,1.4,rain,1016.38
22524,533,18.05,0.9,1.47,rain,1016.32
22525,534,18.3,0.9,1.53,rain,1016.26
22526,535,18.19,0.9,1.59,rain,1016.21
22527,536,18.08,0.91,1.65,rain,1016.16
22528,537,17.98,0.91,1.71,rain,1016.1
22529,538,17.87,0.92,1.77,rain,1016.05
22530,539,17.98,0.91,2.35,rain,1016.02
22531,540,18.08,0.91,2.94,rain,1015.99
22532,541,18.19,0.9,3.52,rain,1015.95
22533,542,18.3,0.9,4.1,rain,1015.92
22534,543,18.62,0.88,3.83,rain,1015.92
22535,544,18.94,0.86,3.55,rain,1015.92
22536,545,19.26,0.85,3.27,rain,1015.91
22537,546,19.58,0.83,2.99,rain,1015.91
22538,547,18.8,0.85,1.87,rain,1015.94
22539,548,18.02,0.87,0.76,rain,1015.96
22540,549,17.24,0.89,0.4,rain,1015.99
22541,550,16.46,0.91,1.5,rain,1016.01
22542,551,16.92,0.91,0.96,rain,1016.06
22543,552,17.38,0.9,0.42,rain,1016.11
22544,553,17.84,0.9,0.21,rain,1016.16
22545,554,18.3,0.9,0.72,rain,1016.2
22546,555,18.87,0.88,1.68,rain,1016.26
22547,556,19.44,0.86,2.65,rain,1016.31
22548,557,20.01,0.85,3.63,rain,1016.37
22549,558,20.58,0.83,4.6,rain,1016.42
22550,559,20.83,0.82,4.48,rain,1016.47
22551,560,21.07,0.82,4.43,rain,1016.51
22552,561,21.32,0.81,4.45,rain,1016.56
22553,562,21.57,0.8,4.54,rain,1016.61
22554,563,21.67,0.8,4.62,rain,1016.63
22555,564,21.78,0.8,4.71,rain,1016.65
22556,565,21.89,0.8,4.81,rain,1016.68
22557,566,21.99,0.8,4.9,rain,1016.7
22558,567,22.16,0.77,3.55,rain,1016.69
22559,568,22.32,0.73,2.19,rain,1016.69
22560,569,22.49,0.69,0.89,rain,1016.68
22561,570,22.66,0.66,0.67,rain,1016.67
22562,571,22.74,0.67,1.1,rain,1016.64
22563,572,22.83,0.69,2.63,rain,1016.6
22564,573,22.91,0.71,4.19,rain,1016.56
22565,574,22.99,0.73,5.75,rain,1016.53
22566,575,22.89,0.74,6.04,rain,1016.47
22567,576,22.78,0.75,6.34,rain,1016.41
22568,577,22.68,0.76,6.64,rain,1016.35
22569,578,22.57,0.77,6.94,rain,1016.3
22570,579,22.57,0.78,6.85,rain,1016.23
22571,580,22.57,0.78,6.76,rain,1016.17
22572,581,22.57,0.78,6.68,rain,1016.1
22573,582,22.57,0.78,6.6,rain,1016.04
22574,583,22.57,0.78,6.39,rain,1015.98
22575,584,22.57,0.78,6.18,rain,1015.93
22576,585,22.57,0.78,5.97,rain,1015.88
22577,586,22.57,0.78,5.75,rain,1015.82
22578,587,22.32,0.79,5.57,rain,1015.79
22579,588,22.07,0.81,5.4,rain,1015.76
22580,589,21.82,0.82,5.22,rain,1015.73
22581,590,21.57,0.83,5.05,rain,1015.71
22582,591,21.32,0.86,4.94,rain,1015.71
22583,592,21.07,0.89,4.83,rain,1015.71
22584,593,20.83,0.91,4.73,rain,1015.72
22585,594,20.58,0.94,4.62,rain,1015.72
22586,595,20.58,0.93,4.52,rain,1015.76
22587,596,20.58,0.92,4.42,rain,1015.79
22588,597,20.58,0.92,4.32,rain,1015.83
22589,598,20.58,0.91,4.22,rain,1015.86
22590,599,20.05,0.92,3.22,rain,1015.92
22591,600,19.52,0.94,2.3,rain,1015.98
22592,601,18.99,0.96,1.61,rain,1016.04
22593,602,18.47,0.97,1.5,rain,1016.1
22594,603,18.53,0.98,1.19,rain,1016.17
22595,604,18.59,0.98,0.96,rain,1016.24
22596,605,18.66,0.99,0.88,rain,1016.31
22597,606,18.73,0.99,0.99,rain,1016.38
22598,607,18.73,0.98,1.15,rain,1016.44
22599,608,18.73,0.97,1.31,rain,1016.51
22600,609,18.73,0.96,1.48,rain,1016.57
22601,610,18.73,0.96,1.65,rain,1016.63
22602,611,18.73,0.95,1.81,rain,1016.67
22603,612,18.73,0.94,1.98,rain,1016.71
22604,613,18.73,0.94,2.16,rain,1016.75
22605,614,18.73,0.93,2.34,rain,1016.78
22606,615,18.62,0.93,2.19,rain,1016.79
22607,616,18.51,0.93,2.03,rain,1016.8
22608,617,18.41,0.93,1.88,rain,1016.81
22609,618,18.3,0.93,1.73,rain,1016.81
22610,619,18.64,0.92,2.32,rain,1016.79
22611,620,18.98,0.92,2.92,rain,1016.77
22612,621,19.32,0.91,3.51,rain,1016.74
22613,622,19.66,0.9,4.1,rain,1016.72
22614,623,19.66,0.9,3.98,rain,1016.67
22615,624,19.66,0.9,3.85,rain,1016.62
22616,625,19.66,0.9,3.72,rain,1016.57
22617,626,19.66,0.9,3.6,rain,1016.52
22618,627,19.66,0.9,3.71,rain,1016.46
22619,628,19.66,0.9,3.84,rain,1016.4
22620,629,19.66,0.9,3.97,rain,1016.35
22621,630,19.66,0.9,4.1,rain,1016.29
22622,631,19.37,0.88,3.06,rain,1016.24
22623,632,19.09,0.85,2.02,rain,1016.18
22624,633,18.81,0.83,0.97,rain,1016.13
22625,634,18.52,0.81,0.08,rain,1016.08
22626,635,18.81,0.83,0.85,rain,1016.05
22627,636,19.09,0.85,1.77,rain,1016.01
22628,637,19.37,0.88,2.68,rain,1015.98
22629,638,19.66,0.9,3.6,rain,1015.95
22630,639,19.61,0.92,3.39,rain,1015.95
22631,640,19.57,0.94,3.24,rain,1015.94
22632,641,19.52,0.95,3.13,rain,1015.94
22633,642,19.47,0.97,3.1,rain,1015.94
22634,643,19.47,0.96,3.09,rain,1015.97
22635,644,19.47,0.94,3.08,rain,1015.99
22636,645,19.47,0.93,3.09,rain,1016.02
22637,646,19.47,0.91,3.1,rain,1016.04
22638,647,19.72,0.87,2.97,rain,1016.09
22639,648,19.97,0.83,2.84,rain,1016.14
22640,649,20.22,0.79,2.72,rain,1016.19
22641,650,20.47,0.76,2.6,rain,1016.23
22642,651,20.61,0.76,2.79,rain,1016.29
22643,652,20.74,0.77,3.17,rain,1016.34
22644,653,20.87,0.78,3.67,rain,1016.4
22645,654,21.0,0.79,4.25,rain,1016.45
22646,655,21.11,0.79,4.17,rain,1016.5
22647,656,21.21,0.79,4.08,rain,1016.54
22648,657,21.32,0.79,4.0,rain,1016.59
22649,658,21.43,0.79,3.92,rain,1016.64
22650,659,21.82,0.77,4.47,rain,1016.66
22651,660,22.21,0.76,5.02,rain,1016.68
22652,661,22.61,0.75,5.56,rain,1016.7
22653,662,22.99,0.73,6.11,rain,1016.73
22654,663,22.96,0.74,6.19,rain,1016.72
22655,664,22.92,0.74,6.28,rain,1016.71
22656,665,22.89,0.74,6.37,rain,1016.71
22657,666,22.85,0.74,6.47,rain,1016.7
22658,667,22.89,0.75,6.63,rain,1016.66
22659,668,22.92,0.76,6.78,rain,1016.63
22660,669,22.96,0.77,6.94,rain,1016.59
22661,670,22.99,0.78,7.09,rain,1016.55
22662,671,22.99,0.78,7.08,rain,1016.5
22663,672,22.99,0.77,7.06,rain,1016.44
22664,673,22.99,0.76,7.04,rain,1016.38
22665,674,22.99,0.75,7.02,rain,1016.32
22666,675,22.99,0.76,7.17,rain,1016.26
22667,676,22.99,0.76,7.3,rain,1016.19
22668,677,22.99,0.76,7.45,rain,1016.13
22669,678,22.99,0.76,7.59,rain,1016.07
22670,679,22.99,0.77,7.45,rain,1016.01
22671,680,22.99,0.77,7.3,rain,1015.96
22672,681,22.99,0.78,7.17,rain,1015.9
22673,682,22.99,0.78,7.02,rain,1015.85
22674,683,22.74,0.79,6.89,rain,1015.82
22675,684,22.49,0.81,6.78,rain,1015.79
22676,685,22.24,0.82,6.68,rain,1015.76
22677,686,21.99,0.83,6.59,rain,1015.73
22678,687,21.74,0.84,6.15,rain,1015.74
22679,688,21.49,0.85,5.7,rain,1015.74
22680,689,21.25,0.85,5.25,rain,1015.74
22681,690,21.0,0.86,4.81,rain,1015.75
22682,691,20.89,0.87,4.99,rain,1015.78
22683,692,20.79,0.88,5.19,rain,1015.82
22684,693,20.68,0.9,5.38,rain,1015.86
22685,694,20.58,0.91,5.58,rain,1015.89
22686,695,20.58,0.9,5.41,rain,1015.95
22687,696,20.58,0.89,5.24,rain,1016.01
22688,697,20.58,0.89,5.07,rain,1016.07
22689,698,20.58,0.88,4.9,rain,1016.13
22690,699,20.58,0.88,4.97,rain,1016.2
22691,700,20.58,0.87,5.03,rain,1016.27
22692,701,20.58,0.87,5.11,rain,1016.34
22693,702,20.58,0.86,5.17,rain,1016.41
22694,703,20.58,0.85,5.56,rain,1016.47
22695,704,20.58,0.84,5.95,rain,1016.53
22696,705,20.58,0.84,6.33,rain,1016.6
22697,706,20.58,0.83,6.73,rain,1016.66
22698,707,20.58,0.84,6.43,rain,1016.7
22699,708,20.58,0.84,6.14,rain,1016.74
22700,709,20.58,0.85,5.84,rain,1016.77
22701,710,20.58,0.86,5.55,rain,1016.81
22702,711,20.44,0.87,5.63,rain,1016.82
22703,712,20.29,0.89,5.72,rain,1016.83
22704,713,20.15,0.9,5.81,rain,1016.83
22705,714,20.01,0.91,5.9,rain,1016.84
22706,715,19.92,0.93,5.83,rain,1016.82
22707,716,19.83,0.94,5.78,rain,1016.79
22708,717,19.74,0.95,5.74,rain,1016.77
22709,718,19.66,0.96,5.7,rain,1016.74
22710,719,19.66,0.96,5.82,rain,1016.7
22711,720,19.66,0.96,5.94,rain,1016.65
22712,721,19.66,0.96,6.07,rain,1016.6
22713,722,19.66,0.96,6.2,rain,1016.55
22714,723,19.4,0.92,4.64,rain,1016.49
22715,724,19.13,0.88,3.08,rain,1016.43
22716,725,18.87,0.84,1.52,rain,1016.37
22717,726,18.61,0.8,0.13,rain,1016.31
22718,727,18.87,0.81,1.52,rain,1016.26
22719,728,19.13,0.82,3.08,rain,1016.21
22720,729,19.4,0.83,4.64,rain,1016.16
22721,730,19.66,0.85,6.2,rain,1016.11
22722,731,19.91,0.83,6.33,rain,1016.07
22723,732,20.16,0.82,6.46,rain,1016.04
22724,733,20.41,0.81,6.58,rain,1016.01
22725,734,20.66,0.8,6.7,rain,1015.98
22726,735,20.39,0.82,6.58,rain,1015.98
22727,736,20.12,0.84,6.46,rain,1015.97
22728,737,19.85,0.86,6.33,rain,1015.97
22729,738,19.58,0.88,6.2,rain,1015.97
22730,739,19.47,0.88,6.07,rain,1015.99
22731,740,19.37,0.88,5.94,rain,1016.02
22732,741,19.26,0.88,5.82,rain,1016.05
22733,742,19.15,0.88,5.7,rain,1016.07
22734,743,19.37,0.88,6.43,rain,1016.12
22735,744,19.58,0.87,7.19,rain,1016.17
22736,745,19.79,0.86,7.98,rain,1016.21
22737,746,20.01,0.86,8.79,rain,1016.26
22738,747,20.26,0.83,8.57,rain,1016.32
22739,748,20.51,0.81,8.34,rain,1016.37
22740,749,20.75,0.78,8.11,rain,1016.43
22741,750,21.0,0.76,7.89,rain,1016.48
22742,751,21.25,0.74,8.1,rain,1016.53
22743,752,21.49,0.72,8.32,rain,1016.57
22744,753,21.74,0.71,8.55,rain,1016.62
22745,754,21.99,0.69,8.78,rain,1016.66
22746,755,22.1,0.69,8.61,rain,1016.69
22747,756,22.21,0.69,8.45,rain,1016.71
22748,757,22.31,0.69,8.29,rain,1016.73
22749,758,22.42,0.69,8.14,rain,1016.76
22750,759,22.31,0.69,8.24,rain,1016.75
22751,760,22.21,0.69,8.36,rain,1016.74
22752,761,22.1,0.69,8.48,rain,1016.73
22753,762,21.99,0.69,8.62,rain,1016.73
22754,763,22.1,0.69,8.41,rain,1016.69
22755,764,22.21,0.69,8.2,rain,1016.65
22756,765,22.31,0.69,7.99,rain,1016.62
22757,766,22.42,0.7,7.77,rain,1016.58
22758,767,22.42,0.7,7.79,rain,1016.52
22759,768,22.42,0.7,7.81,rain,1016.46
22760,769,22.42,0.7,7.83,rain,1016.41
22761,770,22.42,0.71,7.86,rain,1016.35
22762,771,22.42,0.7,7.93,rain,1016.28
22763,772,22.42,0.69,7.99,rain,1016.22
22764,773,22.42,0.68,8.06,rain,1016.16
22765,774,22.42,0.67,8.14,rain,1016.09
22766,775,22.31,0.68,7.92,rain,1016.04
22767,776,22.21,0.69,7.71,rain,1015.98
22768,777,22.1,0.7,7.51,rain,1015.93
22769,778,21.99,0.71,7.32,rain,1015.88
22770,779,22.1,0.71,6.51,rain,1015.85
22771,780,22.21,0.7,5.71,rain,1015.82
22772,781,22.31,0.7,4.93,rain,1015.79
22773,782,22.42,0.7,4.17,rain,1015.76
22774,783,22.31,0.69,3.6,rain,1015.76
22775,784,22.21,0.69,3.2,rain,1015.77
22776,785,22.1,0.68,3.04,rain,1015.77
22777,786,21.99,0.67,3.16,rain,1015.77
22778,787,21.74,0.71,3.22,rain,1015.81
22779,788,21.49,0.75,3.29,rain,1015.85
22780,789,21.25,0.79,3.35,rain,1015.88
22781,790,21.0,0.83,3.43,rain,1015.92
22782,791,20.89,0.84,4.26,rain,1015.98
22783,792,20.79,0.84,5.19,rain,1016.04
22784,793,20.68,0.85,6.18,rain,1016.1
22785,794,20.58,0.85,7.2,rain,1016.16
22786,795,20.58,0.85,6.06,rain,1016.23
22787,796,20.58,0.84,4.96,rain,1016.3
22788,797,20.58,0.83,3.93,rain,1016.37
22789,798,20.58,0.83,3.04,rain,1016.44
22790,799,20.58,0.83,2.76,rain,1016.5
22791,800,20.58,0.84,2.58,rain,1016.56
22792,801,20.58,0.85,2.51,rain,1016.62
22793,802,20.58,0.85,2.57,rain,1016.69
22794,803,20.58,0.85,2.0,rain,1016.72
22795,804,20.58,0.84,1.49,rain,1016.76
22796,805,20.58,0.83,1.11,rain,1016.8
22797,806,20.58,0.83,1.04,rain,1016.84
22798,807,20.47,0.83,0.98,rain,1016.85
22799,808,20.37,0.84,0.93,rain,1016.85
22800,809,20.26,0.84,0.89,rain,1016.86
22801,810,20.16,0.84,0.85,rain,1016.87
22802,811,20.03,0.86,0.72,rain,1016.84
22803,812,19.91,0.87,0.83,rain,1016.82
22804,813,19.78,0.89,1.13,rain,1016.8
22805,814,19.66,0.9,1.5,rain,1016.77
22806,815,19.66,0.9,1.3,rain,1016.72
22807,816,19.66,0.9,1.5,rain,1016.67
22808,817,19.66,0.9,1.99,rain,1016.62
22809,818,19.66,0.9,2.6,rain,1016.58
22810,819,19.66,0.9,2.59,rain,1016.52
22811,820,19.66,0.9,2.59,rain,1016.46
22812,821,19.66,0.9,2.59,rain,1016.4
22813,822,19.66,0.9,2.6,rain,1016.34
22814,823,19.31,0.88,1.95,rain,1016.29
22815,824,18.96,0.85,1.3,rain,1016.24
22816,825,18.61,0.83,0.64,rain,1016.18
22817,826,18.26,0.81,0.08,rain,1016.13
22818,827,18.61,0.82,0.08,rain,1016.1
22819,828,18.96,0.83,0.21,rain,1016.07
22820,829,19.31,0.84,0.36,rain,1016.04
22821,830,19.66,0.85,0.5,rain,1016.0
22822,831,19.39,0.87,0.77,rain,1016.0
22823,832,19.12,0.89,1.35,rain,1016.0
22824,833,18.84,0.92,1.99,rain,1016.0
22825,834,18.58,0.94,2.64,rain,1015.99
22826,835,18.58,0.94,2.06,rain,1016.02
22827,836,18.58,0.94,1.48,rain,1016.05
22828,837,18.58,0.94,0.92,rain,1016.07
22829,838,18.58,0.94,0.41,rain,1016.1
22830,839,18.72,0.92,0.19,rain,1016.15
22831,840,18.86,0.91,0.06,rain,1016.19
22832,841,19.01,0.89,0.27,rain,1016.24
22833,842,19.15,0.87,0.5,rain,1016.29
22834,843,19.26,0.89,1.18,rain,1016.34
22835,844,19.37,0.91,1.97,rain,1016.4
22836,845,19.47,0.92,2.78,rain,1016.45
22837,846,19.58,0.94,3.6,rain,1016.51
22838,847,19.72,0.93,4.04,rain,1016.55
22839,848,19.87,0.92,4.48,rain,1016.6
22840,849,20.01,0.91,4.93,rain,1016.64
22841,850,20.16,0.9,5.38,rain,1016.69
22842,851,20.51,0.89,4.23,rain,1016.71
22843,852,20.86,0.88,3.09,rain,1016.74
22844,853,21.21,0.86,2.0,rain,1016.76
22845,854,21.57,0.85,1.08,rain,1016.78
22846,855,21.71,0.84,0.61,rain,1016.78
22847,856,21.86,0.82,0.6,rain,1016.77
22848,857,22.0,0.81,1.05,rain,1016.76
22849,858,22.14,0.79,1.61,rain,1016.75
22850,859,22.39,0.78,1.59,rain,1016.72
22851,860,22.64,0.76,1.58,rain,1016.68
22852,861,22.89,0.74,1.6,rain,1016.64
22853,862,23.14,0.73,1.63,rain,1016.61
22854,863,23.39,0.71,0.67,rain,1016.55
22855,864,23.65,0.69,1.63,rain,1016.49
22856,865,23.9,0.68,3.04,rain,1016.43
22857,866,24.15,0.66,4.5,rain,1016.37
22858,867,24.26,0.64,4.71,rain,1016.31
22859,868,24.37,0.62,4.96,rain,1016.25
22860,869,24.47,0.59,5.23,rain,1016.18
22861,870,24.58,0.57,5.54,rain,1016.12
22862,871,24.33,0.6,5.4,rain,1016.06
22863,872,24.08,0.64,5.26,rain,1016.01
22864,873,23.82,0.67,5.12,rain,1015.96
22865,874,23.57,0.7,4.98,rain,1015.9
22866,875,23.32,0.72,4.46,rain,1015.87
22867,876,23.07,0.74,4.08,rain,1015.84
22868,877,22.82,0.76,3.87,rain,1015.82
22869,878,22.57,0.77,3.86,rain,1015.79
22870,879,22.46,0.77,3.64,rain,1015.79
22871,880,21.14,0.82,0.89,rain,1015.95
22872,881,21.04,0.83,0.89,rain,1016.01
22873,882,20.93,0.83,0.89,rain,1016.07
22874,883,20.83,0.84,0.89,rain,1016.13
22875,884,20.72,0.84,0.89,rain,1016.19
22876,885,20.58,0.85,0.93,rain,1016.26
22877,886,20.44,0.86,0.98,rain,1016.33
22878,887,20.29,0.87,1.06,rain,1016.4
22879,888,20.16,0.87,1.17,rain,1016.47
22880,889,20.01,0.88,1.31,rain,1016.53
22881,890,19.87,0.88,1.45,rain,1016.59
22882,891,19.72,0.88,1.6,rain,1016.65
22883,892,19.58,0.88,1.75,rain,1016.71
22884,893,19.58,0.89,1.73,rain,1016.75
22885,894,19.58,0.9,1.75,rain,1016.79
22886,895,19.58,0.91,1.81,rain,1016.83
22887,896,19.58,0.91,1.91,rain,1016.87
22888,897,19.47,0.92,1.72,rain,1016.87
22889,898,19.37,0.93,1.55,rain,1016.88
22890,899,19.26,0.93,1.39,rain,1016.89
22891,900,19.15,0.94,1.27,rain,1016.9
22892,901,19.03,0.94,1.07,rain,1016.87
22893,902,18.91,0.95,0.88,rain,1016.85
22894,903,18.78,0.95,0.68,rain,1016.82
22895,904,18.66,0.96,0.5,rain,1016.8
22896,905,18.66,0.96,0.51,rain,1016.75
22897,906,18.66,0.96,0.63,rain,1016.7
22898,907,18.66,0.96,0.8,rain,1016.65
22899,908,18.66,0.96,1.0,rain,1016.6
22900,909,18.66,0.96,0.75,rain,1016.54
22901,910,18.66,0.96,0.5,rain,1016.48
22902,911,18.66,0.96,0.25,rain,1016.43
22903,912,18.66,0.96,0.0,rain,1016.37
22904,913,18.52,0.92,0.02,rain,1016.31
22905,914,18.39,0.88,0.04,rain,1016.26
22906,915,18.26,0.85,0.07,rain,1016.21
22907,916,18.12,0.81,0.08,rain,1016.16
22908,917,18.26,0.85,0.07,rain,1016.13
22909,918,18.39,0.88,0.04,rain,1016.09
22910,919,18.52,0.92,0.02,rain,1016.06
22911,920,18.66,0.96,0.0,rain,1016.03
22912,921,18.42,0.95,0.52,rain,1016.03
22913,922,18.19,0.93,1.04,rain,1016.03
22914,923,17.96,0.92,1.56,rain,1016.02
22915,924,17.72,0.9,2.08,rain,1016.02
22916,925,17.72,0.9,1.96,rain,1016.05
22917,926,17.72,0.9,1.84,rain,1016.07
22918,927,17.72,0.9,1.71,rain,1016.1
22919,928,17.72,0.9,1.59,rain,1016.13
22920,929,17.87,0.91,1.67,rain,1016.17
22921,930,18.01,0.92,1.79,rain,1016.22
22922,931,18.16,0.92,1.92,rain,1016.27
22923,932,18.3,0.93,2.08,rain,1016.32
22924,933,18.87,0.9,1.83,rain,1016.37
22925,934,19.44,0.86,1.58,rain,1016.43
22926,935,20.01,0.83,1.35,rain,1016.48
22927,936,20.58,0.8,1.15,rain,1016.53
22928,937,20.93,0.78,1.16,rain,1016.58
22929,938,21.29,0.75,1.29,rain,1016.63
22930,939,21.64,0.73,1.52,rain,1016.67
22931,940,21.99,0.71,1.82,rain,1016.72
22932,941,22.24,0.7,2.02,rain,1016.74
22933,942,22.49,0.7,2.22,rain,1016.76
22934,943,22.74,0.7,2.42,rain,1016.79
22935,944,22.99,0.7,2.63,rain,1016.81
22936,945,22.89,0.71,2.05,rain,1016.8
22937,946,22.78,0.73,1.47,rain,1016.8
22938,947,22.68,0.74,0.89,rain,1016.79
22939,948,22.57,0.75,0.32,rain,1016.78
22940,949,22.71,0.75,0.46,rain,1016.74
22941,950,22.86,0.74,0.89,rain,1016.71
22942,951,23.0,0.73,1.35,rain,1016.67
22943,952,23.14,0.73,1.83,rain,1016.63
22944,953,23.14,0.73,1.87,rain,1016.57
22945,954,23.14,0.74,1.91,rain,1016.52
22946,955,23.14,0.75,1.95,rain,1016.46
22947,956,23.14,0.76,1.99,rain,1016.4
22948,957,23.0,0.76,1.59,rain,1016.34
22949,958,22.86,0.77,1.18,rain,1016.27
22950,959,22.71,0.78,0.79,rain,1016.21
22951,960,22.57,0.78,0.43,rain,1016.14
22952,961,22.57,0.77,0.39,rain,1016.09
22953,962,22.57,0.75,0.56,rain,1016.04
22954,963,22.57,0.74,0.81,rain,1015.98
22955,964,22.57,0.73,1.09,rain,1015.93
22956,965,22.57,0.73,1.17,rain,1015.9
22957,966,22.57,0.73,1.25,rain,1015.87
22958,967,22.57,0.73,1.33,rain,1015.84
22959,968,22.57,0.73,1.42,rain,1015.81
22960,969,22.18,0.74,1.41,rain,1015.82
22961,970,21.78,0.75,1.48,rain,1015.82
22962,971,21.39,0.76,1.61,rain,1015.82
22963,972,21.0,0.77,1.8,rain,1015.83
22964,973,20.64,0.79,1.86,rain,1015.87
22965,974,20.29,0.82,1.92,rain,1015.9
22966,975,19.93,0.85,1.98,rain,1015.94
22967,976,19.58,0.88,2.05,rain,1015.97
22968,977,19.37,0.89,1.77,rain,1016.04
22969,978,19.15,0.89,1.53,rain,1016.1
22970,979,18.94,0.9,1.34,rain,1016.16
22971,980,18.73,0.91,1.22,rain,1016.22
22972,981,18.73,0.9,1.23,rain,1016.29
22973,982,18.73,0.89,1.27,rain,1016.36
22974,983,18.73,0.89,1.31,rain,1016.42
22975,984,18.73,0.88,1.36,rain,1016.49
22976,985,18.62,0.88,1.42,rain,1016.56
22977,986,18.51,0.88,1.49,rain,1016.62
22978,987,18.41,0.88,1.56,rain,1016.68
22979,988,18.3,0.88,1.64,rain,1016.74
22980,989,18.16,0.89,1.51,rain,1016.78
22981,990,18.01,0.9,1.38,rain,1016.82
22982,991,17.87,0.91,1.25,rain,1016.86
22983,992,17.72,0.91,1.12,rain,1016.89
22984,993,17.83,0.91,1.22,rain,1016.9
22985,994,17.94,0.9,1.31,rain,1016.91
22986,995,18.04,0.9,1.42,rain,1016.92
22987,996,18.15,0.89,1.52,rain,1016.92
22988,997,18.28,0.91,1.64,rain,1016.9
22989,998,18.41,0.92,1.88,rain,1016.87
22990,999,18.53,0.94,2.21,rain,1016.85
22991,0,18.66,0.96,2.6,rain,1016.82
22992,1,18.66,0.96,2.6,rain,1016.77
22993,2,18.66,0.96,2.6,rain,1016.73
22994,3,18.66,0.96,2.6,rain,1016.68
22995,4,18.66,0.96,2.6,rain,1016.63
22996,5,18.66,0.94,2.47,rain,1016.57
22997,6,18.66,0.93,2.34,rain,1016.51
22998,7,18.66,0.92,2.22,rain,1016.45
22999,8,18.66,0.9,2.1,rain,1016.39
23000,9,18.49,0.88,1.56,rain,1016.34
23001,10,18.32,0.85,1.02,rain,1016.29
23002,11,18.16,0.83,0.48,rain,1016.24
23003,12,17.99,0.81,0.09,rain,1016.18
23004,13,18.16,0.85,0.48,rain,1016.15
23005,14,18.32,0.88,1.02,rain,1016.12
23006,15,18.49,0.92,1.56,rain,1016.09
23007,16,18.66,0.96,2.1,rain,1016.06
23008,17,18.17,0.95,1.85,rain,1016.05
23009,18,17.69,0.94,1.63,rain,1016.05
23010,19,17.21,0.92,1.46,rain,1016.05
23011,20,16.72,0.91,1.36,rain,1016.05
23012,21,16.62,0.9,1.27,rain,1016.07
23013,22,16.51,0.89,1.18,rain,1016.1
23014,23,16.41,0.88,1.11,rain,1016.13
23015,24,16.3,0.87,1.06,rain,1016.15
23016,25,16.26,0.88,0.96,rain,1016.2
23017,26,16.22,0.89,0.87,rain,1016.25
23018,27,16.18,0.9,0.77,rain,1016.3
23019,28,16.14,0.9,0.68,rain,1016.34
23020,29,16.72,0.89,0.51,rain,1016.4
23021,30,17.29,0.87,0.34,rain,1016.45
23022,31,17.86,0.85,0.17,rain,1016.51
23023,32,18.43,0.83,0.0,rain,1016.56
23024,33,18.82,0.81,0.38,rain,1016.61
23025,34,19.22,0.8,0.75,rain,1016.65
23026,35,19.61,0.78,1.13,rain,1016.7
23027,36,20.01,0.76,1.5,rain,1016.74
23028,37,20.26,0.76,1.5,rain,1016.77
23029,38,20.51,0.76,1.5,rain,1016.79
